"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-07","12.53","0.00","0.0","0.0","45","52","40","  220","  210","23.0","33.1",,,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-08","3.80","0.00","0.0","0.0","44","47","41","  140","  140","8.9","14.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-09","3.13","0.00","0.0","0.0","45","54","39","  330","  250","8.1","10.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-10","6.71","0.00","0.0","0.0","47","49","42","   10","   10","15.0","19.9","    1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-11","12.75","0.00","0.0","0.0","45","51","40","   20","   20","21.9","28.0","    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-12","11.63","0.00","0.0","0.0","44","56","36","   20","   20","18.1","23.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-13","3.58","0.00","0.0","0.0","42","57","32","  200","  200","15.0","19.0","    1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-14","7.83","0.10","0.0","0.0","47","48","41","  220","  230","21.0","32.0","    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-15","5.59","0.00","0.0","0.0","44","50","39","  220","  240","14.1","18.1","    1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-16","4.25","0.00","0.0","0.0","46","51","38","  130","  120","10.1","18.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-17","6.49","0.00","0.0","0.0","42","47","36","  220","  220","15.0","19.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-18","2.24","0.00","0.0","0.0","45","49","42","  290","  150","6.9","11.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-19","13.20","0.01","0.0","0.0","43","46","40","  200","  210","25.1","38.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-20","8.28","0.36","0.0","0.0","43","48","36","  230","  230","16.1","23.9","    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-21","11.63","0.06","0.0","0.0","38","42","29","  360","  350","23.9","32.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-22","13.20","0.00","0.0","0.0","33","35","27","   10","   10","23.0","28.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-23","5.37","0.00","0.0","0.0","29","36","23","  110","  110","12.1","18.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-24","5.59","0.00","0.0","0.0","33","40","27","  280","   20","12.1","17.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-25","5.37","0.00","0.0","0.0","34","48","26","  110","  130","14.1","18.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-26","8.50","0.36","0.0","0.0","41","50","34","  130","  120","18.1","25.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-27","9.84","1.25","0.0","0.0","44","50","42","  210","  200","19.9","30.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-02-28","10.74","2.97","0.0","0.0","49","54","47","  210","  180","17.0","28.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-01","7.83","0.15","0.0","0.0","53","57","49","  210","  200","15.0","21.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-02","6.26","0.25","0.0","0.0","50","51","46","  190","  200","12.1","16.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-03","5.59","0.16","0.0","0.0","45","50","41","  130","  230","10.1","14.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-04","7.61","0.46","0.0","0.0","44","49","41","  350","  350","19.9","25.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-05","4.70","0.00","0.0","0.0","43","51","37","   10","  330","12.1","17.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-06","2.91","0.00","0.0","0.0","42","50","32","  360","   30","10.1","14.1","    1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-07","6.71","0.00","0.0","0.0","42","48","35","  220","  210","12.1","16.1","    1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-08","3.58","0.08","0.0","0.0","44","48","38","  340","  330","10.1","15.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-09","8.28","0.00","0.0","0.0","41","47","34","  350","  360","21.9","34.0","    1","    1",,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-10","4.25","0.00","0.0","0.0","38","46","29","  120","  120","10.1","13.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-11","3.58","0.00","0.0","0.0","43","50","40","  110","  130","10.1","16.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-12","5.37","0.02","0.0","0.0","47","55","39","  200","  230","17.0","25.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-13","8.72","0.10","0.0","0.0","47","53","39","  210","  220","25.1","36.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-14","8.28","0.59","0.0","0.0","46","49","43","  170","  160","17.0","21.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-15","12.30","0.22","0.0","0.0","46","53","43","  230","  230","23.9","31.1","    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-16","8.28","0.00","0.0","0.0","46","53","41","  190","  190","17.0","23.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-17","6.49","0.02","0.0","0.0","46","51","42","  220","  210","14.1","19.9","    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-18","6.71","0.21","0.0","0.0","47","55","44","  220","  210","14.1","19.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-19","11.18","0.31","0.0","0.0","48","52","39","   40","  220","23.9","34.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-20","10.07","0.21","0.0","0.0","42","48","38","  200","  190","17.0","21.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-21","4.70","0.41","0.0","0.0","43","49","41","  160","  110","8.9","14.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-22","4.47","0.02","0.0","0.0","51","63","48","  220","  210","12.1","15.0","    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-23","8.50","0.09","0.0","0.0","54","56","41","  200","  250","17.0","25.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-24","8.50","0.00","0.0","0.0","46","57","40","   30","   30","17.0","21.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-25","4.47","0.00","0.0","0.0","49","59","42","  190","  190","13.0","17.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-26","3.80","0.01","0.0","0.0","51","59","46","  280","  130","8.9","12.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-27","3.80","0.00","0.0","0.0","53","63","44","  260","  260","12.1","17.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-28","5.59","0.00","0.0","0.0","53","56","44","  220","  350","15.0","19.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-29","5.82","0.00","0.0","0.0","49","58","44","  210","  230","17.0","25.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-30","10.96","0.00","0.0","0.0","49","56","43","  230","  220","21.9","31.1",,,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-03-31","6.04","0.01","0.0","0.0","46","54","41","  260","  250","12.1","18.1",,,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-01","8.50","0.05","0.0","0.0","47","53","40","  220","  220","19.9","25.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-02","9.84","0.00","0.0","0.0","47","55","42","  200","  220","21.9","27.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-03","12.30","0.23","0.0","0.0","48","54","44","  190","  200","28.0","38.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-04","17.67","0.55","0.0","0.0","46","49","38","  240","  240","30.0","46.1","    1",,"    1",,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-05","12.75","0.01","0.0","0.0","43","53","39","  210","  200","23.9","36.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-06","6.04","0.00","0.0","0.0","45","60","33","  300","  290","13.0","16.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-07","5.82","0.00","0.0","0.0","55","73","42","  230","  230","25.1","33.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-08","14.99","0.06","0.0","0.0","55","56","41","  230","  230","28.0","40.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-09","10.51","0.23","0.0","0.0","43","49","36","  220","  220","23.0","32.0","    1",,,,"    1",,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-10","11.18","0.05","0.0","0.0","41","48","36","  220","  200","23.0","32.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-11","15.66","0.02","0.0","0.0","42","53","37","  360","  360","25.1","35.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-12","10.29","0.01","0.0","0.0","42","47","33","  260","  260","25.9","33.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-13","6.04","0.00","0.0","0.0","38","44","32","   20","   30","14.1","18.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-14","6.26","0.13","0.0","0.0","38","48","35","  210","  200","17.0","21.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-15","6.93","0.00","0.0","0.0","41","50","36","   10","   20","13.0","21.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-16","10.51","0.01","0.0","0.0","43","48","37","  160","  240","18.1","25.1",,,"    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-17","8.05","0.00","0.0","0.0","44","58","37","  180","  130","17.0","23.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-18","8.72","0.23","0.0","0.0","50","52","41","  220","  230","25.9","40.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-19","8.95","0.14","0.0","0.0","44","54","39","  200","  200","19.9","25.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-20","6.71","0.08","0.0","0.0","46","54","38","  160","  150","19.9","29.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-21","8.50","0.18","0.0","0.0","48","56","42","  160","  200","21.9","31.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-22","3.80","0.01","0.0","0.0","47","58","42","  310","  300","12.1","17.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-23","5.59","0.00","0.0","0.0","50","59","44","  250","  250","12.1","16.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-24","7.16","0.00","0.0","0.0","53","67","42","  240","  260","15.0","19.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-25","9.17","0.14","0.0","0.0","53","57","45","  200","  200","17.0","23.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-26","10.74","0.05","0.0","0.0","47","52","41","  210","  190","21.9","30.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-27","6.04","0.00","0.0","0.0","47","56","39","  200","  180","15.0","19.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-28","5.37","0.00","0.0","0.0","48","57","42","  290","  280","13.0","17.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-29","5.59","0.14","0.0","0.0","50","60","44","  240","   90","13.0","17.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-04-30","7.16","0.39","0.0","0.0","53","60","46","  110","  100","15.0","19.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-01","4.47","0.00","0.0","0.0","52","62","44","  260","  260","13.0","17.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-02","6.26","0.37","0.0","0.0","53","54","47","  230","  230","15.0","19.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-03","8.50","0.00","0.0","0.0","50","54","46","  200","  210","15.0","19.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-04","4.47","0.00","0.0","0.0","51","65","45","  220","  230","10.1","14.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-05","9.84","0.44","0.0","0.0","51","52","44","  210","  210","23.9","35.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-06","4.92","0.64","0.0","0.0","48","55","42","  280","   60","8.9","13.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-07","12.30","0.47","0.0","0.0","49","55","42","  230","  210","23.9","35.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-08","7.61","0.02","0.0","0.0","46","55","40","  300","  310","15.0","21.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-09","8.95","0.01","0.0","0.0","47","57","40","  240","  210","18.1","27.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-10","8.50","0.00","0.0","0.0","49","59","41","  220","  210","15.0","21.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-11","8.72","0.02","0.0","0.0","51","59","42","  250","  200","17.0","21.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-12","10.51","0.29","0.0","0.0","49","51","42","  230","  230","23.0","33.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-13","7.38","0.00","0.0","0.0","47","58","40","  210","  220","16.1","21.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-14","7.38","0.03","0.0","0.0","53","66","46","  270","  250","17.0","25.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-15","6.26","0.65","0.0","0.0","56","59","51","  130","  120","17.0","23.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-16","11.41","0.00","0.0","0.0","55","60","45","  200","  220","21.9","30.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-17","7.38","0.00","0.0","0.0","51","61","44","  210","  230","13.0","18.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-18","16.55","0.24","0.0","0.0","52","57","46","  210","  210","29.1","40.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-19","8.95","0.00","0.0","0.0","49","58","43","  220","  210","16.1","23.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-20","4.03","0.00","0.0","0.0","50","61","41","  350","  310","12.1","19.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-21","6.71","0.00","0.0","0.0","54","67","44","  290","  350","15.0","21.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-22","5.82","0.00","0.0","0.0","58","71","46","   30","   30","12.1","16.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-23","6.93","0.00","0.0","0.0","59","66","51","  210","  210","15.0","19.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-24","5.59","0.00","0.0","0.0","56","59","51","  230","  220","10.1","14.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-25","7.83","0.02","0.0","0.0","56","68","51","  210","  210","19.9","27.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-26","4.47","0.24","0.0","0.0","58","66","50","  230","  230","10.1","14.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-27","11.63","0.00","0.0","0.0","57","62","49","  220","  200","21.0","30.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-28","7.16","0.15","0.0","0.0","53","58","48","  350","  350","16.1","21.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-29","9.84","0.23","0.0","0.0","51","56","48","  200","  200","19.9","27.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-30","4.70","0.00","0.0","0.0","51","60","45","   20","   30","10.1","14.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-05-31","7.61","0.00","0.0","0.0","56","70","47","  350","  360","17.0","21.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-01","6.04","0.00","0.0","0.0","61","71","53","  360","  340","12.1","16.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-02","3.80","0.03","0.0","0.0","62","73","53","   70","   60","10.1","13.0","    1",,"    1",,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-03","6.93","0.17","0.0","0.0","60","62","53","  250","  250","18.1","25.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-04","5.59","0.27","0.0","0.0","59","68","54","  230","  220","15.0","19.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-05","9.17","0.56","0.0","0.0","60","65","53","  210","  210","23.0","30.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-06","6.04","0.00","0.0","0.0","56","64","51","  220","  220","13.0","16.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-07","7.83","0.00","0.0","0.0","59","72","51","  230","  230","16.1","21.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-08","6.26","0.00","0.0","0.0","62","70","56","  260","  270","12.1","16.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-09","4.47","1.10","0.0","0.0","58","59","53","  150","   60","12.1","17.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-10","8.28","0.17","0.0","0.0","60","67","55","  210","  210","14.1","21.9","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-11","7.61","0.01","0.0","0.0","59","69","54","  200","  200","15.0","21.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-12","7.61","0.01","0.0","0.0","57","57","50","  220","  210","18.1","28.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-13","14.09","0.11","0.0","0.0","53","60","48","  210","  200","23.9","33.1","    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-14","6.93","0.01","0.0","0.0","53","63","48","  210","  210","17.0","23.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-15","3.80","0.00","0.0","0.0","55","62","50","  240","  240","8.9","13.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-16","6.26","0.01","0.0","0.0","57","67","50","  230","  200","13.0","19.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-17","8.05","0.16","0.0","0.0","58","57","53","  340","  340","15.0","21.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-18","9.84","0.01","0.0","0.0","55","63","52","  200","  190","15.0","19.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-19","6.71","0.00","0.0","0.0","57","66","52","  210","  210","13.0","18.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-20","4.92","0.00","0.0","0.0","58","68","52","  270","  280","12.1","16.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-21","4.47","0.00","0.0","0.0","61","76","50","  280","  290","12.1","16.1",,,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-22","4.92","0.04","0.0","0.0","63","68","56","   10","  360","13.0","17.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-23","8.05","0.00","0.0","0.0","60","71","51","  350","  350","17.0","21.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-24","9.40","0.00","0.0","0.0","63","77","52","  350","  360","17.0","25.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-25","12.97","0.00","0.0","0.0","71","87","58","   10","   10","19.9","25.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-26","12.08","0.00","0.0","0.0","78","90","67","  350","  350","19.9","25.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-27","6.49","0.00","0.0","0.0","78","91","57","  230","  200","16.1","23.0",,,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-28","9.84","0.01","0.0","0.0","65","65","56","  220","  200","16.1","25.9","    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-29","7.83","0.00","0.0","0.0","58","69","54","  220","  230","16.1","21.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-06-30","8.50","0.00","0.0","0.0","62","75","54","  300","  280","15.0","21.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-01","5.82","0.00","0.0","0.0","65","75","55","  240","  200","13.0","16.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-02","5.59","0.00","0.0","0.0","62","67","54","  220","  220","13.0","16.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-03","7.83","0.09","0.0","0.0","58","58","52","  200","  150","13.0","19.0","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-04","5.82","0.00","0.0","0.0","57","72","51","  230","  220","12.1","16.1","    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-05","5.82","0.02","0.0","0.0","63","76","53","  300","  320","12.1","17.0","    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-06","5.59","0.05","0.0","0.0","64","74","60","  250","  220","13.0","16.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-07","5.59","0.00","0.0","0.0","66","77","58","  240","  190","12.1","16.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-08","6.71","0.00","0.0","0.0","67","77","60","   40","   30","15.0","19.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-09","6.49","0.00","0.0","0.0","67","77","58","   40","   40","15.0","19.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-10","7.83","0.00","0.0","0.0","65","75","58","   20","  250","13.0","17.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-11","9.84","0.00","0.0","0.0","70","86","60","  350","  320","15.0","19.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-12","7.16","0.00","0.0","0.0","74","85","59","   10","   20","14.1","19.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-13","7.83","0.00","0.0","0.0","66","77","55","   30","   30","16.1","19.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-14","4.70","0.00","0.0","0.0","65","80","53","   30","  360","12.1","15.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-15","8.72","0.00","0.0","0.0","66","78","54","  200","  210","15.0","19.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-16","8.05","0.00","0.0","0.0","66","71","60","   20","  200","13.0","17.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-17","4.92","0.01","0.0","0.0","62","69","57","   50","   50","13.0","17.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-18","7.38","0.01","0.0","0.0","61","74","54","   20","  360","14.1","18.1","    1",,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-19","9.84","0.00","0.0","0.0","66","83","55","  350","  350","16.1","21.0","    1",,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-20","5.14","0.00","0.0","0.0","71","84","59","   40","   40","12.1","15.0",,,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-21","6.93","0.00","0.0","0.0","69","81","57","  200","  250","13.0","17.0",,,,,,,"    1"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-22","8.05","0.00","0.0","0.0","65","72","57","  260","  250","13.0","19.9",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-23","5.59","0.00","0.0","0.0","63","72","57","  350","  250","10.1","17.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-24","7.38","0.00","0.0","0.0","67","84","56","  340","  340","21.0","29.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-25","8.50","0.00","0.0","0.0","74","87","62","   20","  360","14.1","19.0",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-26","5.14","0.00","0.0","0.0","78","94","65","  290","  300","12.1","16.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-27","6.04","0.00","0.0","0.0","77","91","61","  280","  290","8.9","14.1",,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2022-07-28","5.82","0.00","0.0","0.0","76","94","61","  350","   10","16.1","21.9",,,,,,,
